date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,East Timor,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union (27),Falkland Islands,Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High-income countries,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low-income countries,Lower-middle-income countries,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper-middle-income countries,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2022-10-01,818.832,192.12,178.25,1269.268,151.262,702.988,1944.256,53.795,844.951,1572.412,2860.67,3010.536,2115.185,314.075,596.008,2289.436,961.895,2095.366,991.223,173.292,1979.995,775.953,2801.969,1695.879,11.846,2284.938,26.891,1840.831,1326.167,5030.884,1139.803,3260.718,1669.101,287.676,5514.76,17.193,1.126,177.657,70.93,1141.977,788.841,432.906,22.165,10.458,3122.073,18.415,2740.136,191.802,63.959,67.81,1761.789,27.077,4319.136,771.26,1548.414,886.301,3853.852,14.082,1190.94,166.212,1017.203,390.357,100.781,2013.588,220.186,673.374,101.467,30.21,1891.723,1166.606,60.39,2601.807,2572.826,0.0,518.144,954.942,1169.806,2416.976,1374.368,2314.641,125.887,141.098,4442.414,1816.814,44.013,2869.974,3181.278,374.906,2026.888,2573.414,2427.464,1106.462,862.772,32.23,83.589,1559.085,74.498,2172.272,1050.471,4900.403,307.597,370.774,566.703,1612.77,575.259,1565.945,1378.589,1285.38,2966.616,1164.433,355.711,1333.424,1254.59,950.755,104.604,99.631,1856.282,558.447,147.215,88.768,3555.978,1857.431,308.821,54.715,891.082,2186.292,3307.511,60.144,364.238,1386.772,46.325,130.295,1047.888,587.656,32.116,1561.926,424.004,2981.734,203.87,803.991,612.556,2570.796,276.48,3896.069,1617.5,629.353,4239.811,1787.31,436.068,68.042,361.908,1411.927,84.595,404.403,1265.33,1093.578,408.244,36.401,12.366,14.138,0.0,2492.538,0.0,5347.684,867.66,757.954,465.597,978.389,125.613,337.382,1075.91,1930.798,65.078,2896.696,6465.816,551.216,0.0,3059.861,2403.65,1591.807,235.785,1021.178,3494.172,2656.665,107.391,456.704,0.0,984.357,2198.06,1591.806,173.611,1136.564,134.715,3459.092,340.237,290.315,111.494,2494.398,1346.27,15.102,285.846,2063.421,3736.027,3908.795,195.884,76.453,1637.89,3087.132,545.976,12.521,2440.329,733.743,100.479,2222.497,1937.576,1546.26,140.815,12.276,13.058,456.093,31.244,0.0,114.228,2804.29,2413.168,1162.437,0.0,784.844,0.0,76.724,2597.934,228.762,3051.762,3062.848,1421.62,943.06,2207.37,29.079,44.72,0.0,206.075,432.842,608.643,56.432,199.326,348.434
2022-10-02,820.11,192.194,178.278,1269.268,151.262,702.988,1944.256,53.795,844.951,1572.412,2861.55,3011.924,2133.739,314.487,600.321,2295.062,963.449,2095.366,991.223,173.386,1983.537,775.953,2804.288,1703.328,11.846,2284.938,26.891,1841.245,1326.167,5035.564,1140.213,3262.078,1669.101,292.068,5517.837,17.193,1.126,177.657,70.93,1147.387,788.841,446.871,22.165,10.458,3128.824,18.671,2740.619,191.802,63.959,67.81,1764.348,27.176,4328.606,771.26,1548.414,887.803,3863.222,14.092,1199.072,166.212,1106.956,390.357,100.781,2013.645,220.186,673.374,101.467,30.21,1899.87,1166.606,60.39,2607.28,2578.644,0.0,518.144,954.942,1205.897,2420.352,1374.368,2314.641,125.887,141.098,4443.469,1827.279,44.013,2869.974,3190.018,374.906,2026.888,2573.414,2427.464,1109.096,878.459,32.373,83.589,1559.085,74.498,2178.325,1050.566,4905.153,307.597,370.888,567.126,1613.295,575.35,1570.642,1378.589,1286.808,2971.027,1169.364,360.151,1343.086,1254.59,950.854,104.659,99.631,1856.282,558.665,147.215,88.768,3575.116,1858.649,308.821,54.715,891.082,2186.292,3309.996,60.155,364.458,1388.302,46.325,130.392,1048.551,587.656,32.159,1565.713,424.004,2996.042,204.076,804.774,612.556,2571.223,294.317,3900.674,1617.5,629.353,4241.438,1787.31,436.068,68.042,362.019,1411.927,84.595,404.436,1266.894,1093.578,408.244,36.401,12.366,14.138,0.0,2498.126,0.0,5350.944,867.66,763.085,468.238,978.389,125.63,337.382,1075.91,1931.934,65.47,2897.88,6469.67,553.173,0.0,3063.56,2408.45,1597.978,235.785,1024.621,3497.041,2661.549,107.391,456.704,0.0,984.357,2198.06,1591.806,173.611,1136.564,134.715,3459.092,340.237,290.688,111.494,2505.0,1346.27,15.102,287.085,2063.421,3738.402,3926.287,195.884,76.453,1638.147,3088.609,550.92,12.521,2442.964,734.05,100.479,2222.497,1946.825,1547.966,140.815,12.276,13.058,456.832,31.354,0.0,114.228,2812.312,2413.416,1162.713,0.0,784.844,0.0,76.724,2602.855,228.957,3057.878,3071.58,1421.62,943.801,2210.319,29.079,44.72,0.0,206.075,432.892,608.643,56.432,199.326,348.62
2022-10-03,820.11,192.194,178.278,1269.268,151.262,702.988,1944.256,53.795,844.951,1572.412,2861.55,3011.924,2133.739,314.487,600.321,2295.062,963.449,2095.366,991.223,173.386,1983.537,775.953,2804.288,1703.328,11.846,2284.938,26.891,1841.245,1326.167,5035.564,1140.213,3262.078,1669.101,292.068,5517.837,17.193,1.126,177.657,70.93,1147.387,788.841,446.871,22.165,10.458,3128.824,18.671,2740.619,191.802,63.959,67.81,1764.348,27.176,4328.606,771.26,1548.414,887.803,3863.222,14.092,1199.072,166.212,1106.956,390.357,100.781,2013.645,220.186,673.374,101.467,30.21,1899.87,1166.606,60.39,2607.28,2578.644,0.0,518.144,954.942,1205.897,2420.352,1374.368,2314.641,125.887,141.098,4443.469,1827.279,44.013,2869.974,3190.018,374.906,2026.888,2573.414,2427.464,1109.096,878.459,32.373,83.589,1559.085,74.498,2178.325,1050.566,4905.153,307.597,370.888,567.126,1613.295,575.35,1570.642,1378.589,1286.808,2971.027,1169.364,360.151,1343.086,1254.59,950.854,104.659,99.631,1856.282,558.665,147.215,88.768,3575.116,1858.649,308.821,54.715,891.082,2186.292,3309.996,60.155,364.458,1388.302,46.325,130.392,1048.551,587.656,32.159,1565.713,424.004,2996.042,204.076,804.774,612.556,2571.223,294.317,3900.674,1617.5,629.353,4241.438,1787.31,436.068,68.042,362.019,1411.927,84.595,404.436,1266.894,1093.578,408.244,36.401,12.366,14.138,0.0,2498.126,0.0,5350.944,867.66,763.085,468.238,978.389,125.63,337.382,1075.91,1931.934,65.47,2897.88,6469.67,553.173,0.0,3063.56,2408.45,1597.978,235.785,1024.621,3497.041,2661.549,107.391,456.704,0.0,984.357,2198.06,1591.806,173.611,1136.564,134.715,3459.092,340.237,290.688,111.494,2505.0,1346.27,15.102,287.085,2063.421,3738.402,3926.287,195.884,76.453,1638.147,3088.609,550.92,12.521,2442.964,734.05,100.479,2222.497,1946.825,1547.966,140.815,12.276,13.058,456.832,31.354,0.0,114.228,2812.312,2413.416,1162.713,0.0,784.844,0.0,76.724,2602.855,228.957,3057.878,3071.58,1421.62,943.801,2210.319,29.079,44.72,0.0,206.075,432.892,608.643,56.432,199.326,348.62
2022-10-04,820.11,192.194,178.278,1269.268,151.262,702.988,1944.256,53.795,844.951,1572.412,2861.55,3011.924,2133.739,314.487,600.321,2295.062,963.449,2095.366,991.223,173.386,1983.537,775.953,2804.288,1703.328,11.846,2284.938,26.891,1841.245,1326.167,5035.564,1140.213,3262.078,1669.101,292.068,5517.837,17.193,1.126,177.657,70.93,1147.387,788.841,446.871,22.165,10.458,3128.824,18.671,2740.619,191.802,63.959,67.81,1764.348,27.176,4328.606,771.26,1548.414,887.803,3863.222,14.092,1199.072,166.212,1106.956,390.357,100.781,2013.645,220.186,673.374,101.467,30.21,1899.87,1166.606,60.39,2607.28,2578.644,0.0,518.144,954.942,1205.897,2420.352,1374.368,2314.641,125.887,141.098,4443.469,1827.279,44.013,2869.974,3190.018,374.906,2026.888,2573.414,2427.464,1109.096,878.459,32.373,83.589,1559.085,74.498,2178.325,1050.566,4905.153,307.597,370.888,567.126,1613.295,575.35,1570.642,1378.589,1286.808,2971.027,1169.364,360.151,1343.086,1254.59,950.854,104.659,99.631,1856.282,558.665,147.215,88.768,3575.116,1858.649,308.821,54.715,891.082,2186.292,3309.996,60.155,364.458,1388.302,46.325,130.392,1048.551,587.656,32.159,1565.713,424.004,2996.042,204.076,804.774,612.556,2571.223,294.317,3900.674,1617.5,629.353,4241.438,1787.31,436.068,68.042,362.019,1411.927,84.595,404.436,1266.894,1093.578,408.244,36.401,12.366,14.138,0.0,2498.126,0.0,5350.944,867.66,763.085,468.238,978.389,125.63,337.382,1075.91,1931.934,65.47,2897.88,6469.67,553.173,0.0,3063.56,2408.45,1597.978,235.785,1024.621,3497.041,2661.549,107.391,456.704,0.0,984.357,2198.06,1591.806,173.611,1136.564,134.715,3459.092,340.237,290.688,111.494,2505.0,1346.27,15.102,287.085,2063.421,3738.402,3926.287,195.884,76.453,1638.147,3088.609,550.92,12.521,2442.964,734.05,100.479,2222.497,1946.825,1547.966,140.815,12.276,13.058,456.832,31.354,0.0,114.228,2812.312,2413.416,1162.713,0.0,784.844,0.0,76.724,2602.855,228.957,3057.878,3071.58,1421.62,943.801,2210.319,29.079,44.72,0.0,206.075,432.892,608.643,56.432,199.326,348.62
2022-10-05,820.11,192.194,178.278,1269.268,151.262,702.988,1944.256,53.795,844.951,1572.412,2861.55,3011.924,2133.739,314.487,600.321,2295.062,963.449,2095.366,991.223,173.386,1983.537,775.953,2804.288,1703.328,11.846,2284.938,26.891,1841.245,1326.167,5035.564,1140.213,3262.078,1669.101,292.068,5517.837,17.193,1.126,177.657,70.93,1147.387,788.841,446.871,22.165,10.458,3128.824,18.671,2740.619,191.802,63.959,67.81,1764.348,27.176,4328.606,771.26,1548.414,887.803,3863.222,14.092,1199.072,166.212,1106.956,390.357,100.781,2013.645,220.186,673.374,101.467,30.21,1899.87,1166.606,60.39,2607.28,2578.644,0.0,518.144,954.942,1205.897,2420.352,1374.368,2314.641,125.887,141.098,4443.469,1827.279,44.013,2869.974,3190.018,374.906,2026.888,2573.414,2427.464,1109.096,878.459,32.373,83.589,1559.085,74.498,2178.325,1050.566,4905.153,307.597,370.888,567.126,1613.295,575.35,1570.642,1378.589,1286.808,2971.027,1169.364,360.151,1343.086,1254.59,950.854,104.659,99.631,1856.282,558.665,147.215,88.768,3575.116,1858.649,308.821,54.715,891.082,2186.292,3309.996,60.155,364.458,1388.302,46.325,130.392,1048.551,587.656,32.159,1565.713,424.004,2996.042,204.076,804.774,612.556,2571.223,294.317,3900.674,1617.5,629.353,4241.438,1787.31,436.068,68.042,362.019,1411.927,84.595,404.436,1266.894,1093.578,408.244,36.401,12.366,14.138,0.0,2498.126,0.0,5350.944,867.66,763.085,468.238,978.389,125.63,337.382,1075.91,1931.934,65.47,2897.88,6469.67,553.173,0.0,3063.56,2408.45,1597.978,235.785,1024.621,3497.041,2661.549,107.391,456.704,0.0,984.357,2198.06,1591.806,173.611,1136.564,134.715,3459.092,340.237,290.688,111.494,2505.0,1346.27,15.102,287.085,2063.421,3738.402,3926.287,195.884,76.453,1638.147,3088.609,550.92,12.521,2442.964,734.05,100.479,2222.497,1946.825,1547.966,140.815,12.276,13.058,456.832,31.354,0.0,114.228,2812.312,2413.416,1162.713,0.0,784.844,0.0,76.724,2602.855,228.957,3057.878,3071.58,1421.62,943.801,2210.319,29.079,44.72,0.0,206.075,432.892,608.643,56.432,199.326,348.62
2022-10-06,820.11,192.194,178.278,1269.268,151.262,702.988,1944.256,53.795,844.951,1572.412,2861.55,3011.924,2133.739,314.487,600.321,2295.062,963.449,2095.366,991.223,173.386,1983.537,775.953,2804.288,1703.328,11.846,2284.938,26.891,1841.245,1326.167,5035.564,1140.213,3262.078,1669.101,292.068,5517.837,17.193,1.126,177.657,70.93,1147.387,788.841,446.871,22.165,10.458,3128.824,18.671,2740.619,191.802,63.959,67.81,1764.348,27.176,4328.606,771.26,1548.414,887.803,3863.222,14.092,1199.072,166.212,1106.956,390.357,100.781,2013.645,220.186,673.374,101.467,30.21,1899.87,1166.606,60.39,2607.28,2578.644,0.0,518.144,954.942,1205.897,2420.352,1374.368,2314.641,125.887,141.098,4443.469,1827.279,44.013,2869.974,3190.018,374.906,2026.888,2573.414,2427.464,1109.096,878.459,32.373,83.589,1559.085,74.498,2178.325,1050.566,4905.153,307.597,370.888,567.126,1613.295,575.35,1570.642,1378.589,1286.808,2971.027,1169.364,360.151,1343.086,1254.59,950.854,104.659,99.631,1856.282,558.665,147.215,88.768,3575.116,1858.649,308.821,54.715,891.082,2186.292,3309.996,60.155,364.458,1388.302,46.325,130.392,1048.551,587.656,32.159,1565.713,424.004,2996.042,204.076,804.774,612.556,2571.223,294.317,3900.674,1617.5,629.353,4241.438,1787.31,436.068,68.042,362.019,1411.927,84.595,404.436,1266.894,1093.578,408.244,36.401,12.366,14.138,0.0,2498.126,0.0,5350.944,867.66,763.085,468.238,978.389,125.63,337.382,1075.91,1931.934,65.47,2897.88,6469.67,553.173,0.0,3063.56,2408.45,1597.978,235.785,1024.621,3497.041,2661.549,107.391,456.704,0.0,984.357,2198.06,1591.806,173.611,1136.564,134.715,3459.092,340.237,290.688,111.494,2505.0,1346.27,15.102,287.085,2063.421,3738.402,3926.287,195.884,76.453,1638.147,3088.609,550.92,12.521,2442.964,734.05,100.479,2222.497,1946.825,1547.966,140.815,12.276,13.058,456.832,31.354,0.0,114.228,2812.312,2413.416,1162.713,0.0,784.844,0.0,76.724,2602.855,228.957,3057.878,3071.58,1421.62,943.801,2210.319,29.079,44.72,0.0,206.075,432.892,608.643,56.432,199.326,348.62
2022-10-07,820.11,192.194,178.278,1269.268,151.262,702.988,1944.256,53.795,844.951,1572.412,2861.55,3011.924,2133.739,314.487,600.321,2295.062,963.449,2095.366,991.223,173.386,1983.537,775.953,2804.288,1703.328,11.846,2284.938,26.891,1841.245,1326.167,5035.564,1140.213,3262.078,1669.101,292.068,5517.837,17.193,1.126,177.657,70.93,1147.387,788.841,446.871,22.165,10.458,3128.824,18.671,2740.619,191.802,63.959,67.81,1764.348,27.176,4328.606,771.26,1548.414,887.803,3863.222,14.092,1199.072,166.212,1106.956,390.357,100.781,2013.645,220.186,673.374,101.467,30.21,1899.87,1166.606,60.39,2607.28,2578.644,0.0,518.144,954.942,1205.897,2420.352,1374.368,2314.641,125.887,141.098,4443.469,1827.279,44.013,2869.974,3190.018,374.906,2026.888,2573.414,2427.464,1109.096,878.459,32.373,83.589,1559.085,74.498,2178.325,1050.566,4905.153,307.597,370.888,567.126,1613.295,575.35,1570.642,1378.589,1286.808,2971.027,1169.364,360.151,1343.086,1254.59,950.854,104.659,99.631,1856.282,558.665,147.215,88.768,3575.116,1858.649,308.821,54.715,891.082,2186.292,3309.996,60.155,364.458,1388.302,46.325,130.392,1048.551,587.656,32.159,1565.713,424.004,2996.042,204.076,804.774,612.556,2571.223,294.317,3900.674,1617.5,629.353,4241.438,1787.31,436.068,68.042,362.019,1411.927,84.595,404.436,1266.894,1093.578,408.244,36.401,12.366,14.138,0.0,2498.126,0.0,5350.944,867.66,763.085,468.238,978.389,125.63,337.382,1075.91,1931.934,65.47,2897.88,6469.67,553.173,0.0,3063.56,2408.45,1597.978,235.785,1024.621,3497.041,2661.549,107.391,456.704,0.0,984.357,2198.06,1591.806,173.611,1136.564,134.715,3459.092,340.237,290.688,111.494,2505.0,1346.27,15.102,287.085,2063.421,3738.402,3926.287,195.884,76.453,1638.147,3088.609,550.92,12.521,2442.964,734.05,100.479,2222.497,1946.825,1547.966,140.815,12.276,13.058,456.832,31.354,0.0,114.228,2812.312,2413.416,1162.713,0.0,784.844,0.0,76.724,2602.855,228.957,3057.878,3071.58,1421.62,943.801,2210.319,29.079,44.72,0.0,206.075,432.892,608.643,56.432,199.326,348.62
2022-10-08,820.11,192.194,178.278,1269.268,151.262,702.988,1944.256,53.795,844.951,1572.412,2861.55,3011.924,2133.739,314.487,600.321,2295.062,963.449,2095.366,991.223,173.386,1983.537,775.953,2804.288,1703.328,11.846,2284.938,26.891,1841.245,1326.167,5035.564,1140.213,3262.078,1669.101,292.068,5517.837,17.193,1.126,177.657,70.93,1147.387,788.841,446.871,22.165,10.458,3128.824,18.671,2740.619,191.802,63.959,67.81,1764.348,27.176,4328.606,771.26,1548.414,887.803,3863.222,14.092,1199.072,166.212,1106.956,390.357,100.781,2013.645,220.186,673.374,101.467,30.21,1899.87,1166.606,60.39,2607.28,2578.644,0.0,518.144,954.942,1205.897,2420.352,1374.368,2314.641,125.887,141.098,4443.469,1827.279,44.013,2869.974,3190.018,374.906,2026.888,2573.414,2427.464,1109.096,878.459,32.373,83.589,1559.085,74.498,2178.325,1050.566,4905.153,307.597,370.888,567.126,1613.295,575.35,1570.642,1378.589,1286.808,2971.027,1169.364,360.151,1343.086,1254.59,950.854,104.659,99.631,1856.282,558.665,147.215,88.768,3575.116,1858.649,308.821,54.715,891.082,2186.292,3309.996,60.155,364.458,1388.302,46.325,130.392,1048.551,587.656,32.159,1565.713,424.004,2996.042,204.076,804.774,612.556,2571.223,294.317,3900.674,1617.5,629.353,4241.438,1787.31,436.068,68.042,362.019,1411.927,84.595,404.436,1266.894,1093.578,408.244,36.401,12.366,14.138,0.0,2498.126,0.0,5350.944,867.66,763.085,468.238,978.389,125.63,337.382,1075.91,1931.934,65.47,2897.88,6469.67,553.173,0.0,3063.56,2408.45,1597.978,235.785,1024.621,3497.041,2661.549,107.391,456.704,0.0,984.357,2198.06,1591.806,173.611,1136.564,134.715,3459.092,340.237,290.688,111.494,2505.0,1346.27,15.102,287.085,2063.421,3738.402,3926.287,195.884,76.453,1638.147,3088.609,550.92,12.521,2442.964,734.05,100.479,2222.497,1946.825,1547.966,140.815,12.276,13.058,456.832,31.354,0.0,114.228,2812.312,2413.416,1162.713,0.0,784.844,0.0,76.724,2602.855,228.957,3057.878,3071.58,1421.62,943.801,2210.319,29.079,44.72,0.0,206.075,432.892,608.643,56.432,199.326,348.62
2022-10-09,821.511,192.317,178.301,1269.268,151.306,702.988,1944.256,53.795,844.951,1572.412,2862.013,3014.701,2143.016,314.877,604.214,2304.549,964.226,2095.366,991.223,173.457,1983.537,775.953,2808.583,1703.328,11.846,2284.938,26.891,1841.245,1326.167,5039.932,1140.213,3265.725,1669.101,294.264,5521.939,17.193,1.126,177.657,71.075,1153.337,788.841,474.801,22.165,10.458,3135.37,18.976,2740.87,191.802,63.959,67.81,1765.922,27.176,4340.636,771.26,1548.414,891.559,3874.746,14.102,1207.373,166.212,1106.956,390.357,100.781,2013.701,220.186,673.533,101.467,30.21,1915.425,1166.606,60.39,2614.144,2586.308,0.0,518.144,954.942,1244.142,2425.238,1374.368,2314.641,125.887,141.098,4444.786,1842.549,44.013,2869.974,3201.35,374.906,2026.888,2573.414,2427.464,1110.72,878.459,32.444,83.589,1559.085,74.498,2184.764,1050.853,4912.691,307.597,370.977,567.388,1613.842,575.35,1576.904,1378.589,1288.676,2976.864,1174.647,364.095,1362.411,1254.59,950.954,104.659,99.631,1856.864,558.665,147.215,88.768,3592.128,1859.868,308.821,54.715,891.082,2186.292,3316.386,60.172,364.68,1391.363,46.325,130.392,1049.214,587.656,32.159,1565.713,424.004,2996.042,204.076,807.909,612.556,2571.635,454.854,3904.622,1617.5,629.353,4241.438,1787.31,436.068,68.103,362.131,1411.927,84.595,404.436,1268.904,1093.578,408.244,36.401,12.405,14.138,0.0,2503.027,0.0,5353.661,867.66,767.483,470.924,978.389,125.658,393.612,1075.91,1932.616,65.47,2898.471,6474.21,555.411,0.0,3067.676,2412.482,1606.309,235.785,1025.768,3499.598,2666.57,107.464,456.704,0.0,984.357,2265.177,1591.806,173.611,1136.564,134.715,3459.092,340.237,291.061,111.494,2514.571,1346.27,15.102,288.855,2063.421,3741.508,3949.452,195.884,76.453,1638.291,3091.155,554.396,12.521,2446.1,734.312,100.479,2222.497,1956.169,1549.673,140.815,12.276,13.058,457.641,31.464,0.0,114.228,2823.676,2413.828,1163.149,0.0,784.844,0.0,76.724,2607.922,229.055,3066.927,3079.075,1421.62,944.718,2212.088,29.079,44.72,0.0,206.217,432.912,608.643,56.458,199.326,348.745
2022-10-10,821.511,192.317,178.301,1269.268,151.306,702.988,1944.256,53.795,844.951,1572.412,2862.013,3014.701,2143.016,314.877,604.214,2304.549,964.226,2095.366,991.223,173.457,1983.537,775.953,2808.583,1703.328,11.846,2284.938,26.891,1841.245,1326.167,5039.932,1140.213,3265.725,1669.101,294.264,5521.939,17.193,1.126,177.657,71.075,1153.337,788.841,474.801,22.165,10.458,3135.37,18.976,2740.87,191.802,63.959,67.81,1765.922,27.176,4340.636,771.26,1548.414,891.559,3874.746,14.102,1207.373,166.212,1106.956,390.357,100.781,2013.701,220.186,673.533,101.467,30.21,1915.425,1166.606,60.39,2614.144,2586.308,0.0,518.144,954.942,1244.142,2425.238,1374.368,2314.641,125.887,141.098,4444.786,1842.549,44.013,2869.974,3201.35,374.906,2026.888,2573.414,2427.464,1110.72,878.459,32.444,83.589,1559.085,74.498,2184.764,1050.853,4912.691,307.597,370.977,567.388,1613.842,575.35,1576.904,1378.589,1288.676,2976.864,1174.647,364.095,1362.411,1254.59,950.954,104.659,99.631,1856.864,558.665,147.215,88.768,3592.128,1859.868,308.821,54.715,891.082,2186.292,3316.386,60.172,364.68,1391.363,46.325,130.392,1049.214,587.656,32.159,1565.713,424.004,2996.042,204.076,807.909,612.556,2571.635,454.854,3904.622,1617.5,629.353,4241.438,1787.31,436.068,68.103,362.131,1411.927,84.595,404.436,1268.904,1093.578,408.244,36.401,12.405,14.138,0.0,2503.027,0.0,5353.661,867.66,767.483,470.924,978.389,125.658,393.612,1075.91,1932.616,65.47,2898.471,6474.21,555.411,0.0,3067.676,2412.482,1606.309,235.785,1025.768,3499.598,2666.57,107.464,456.704,0.0,984.357,2265.177,1591.806,173.611,1136.564,134.715,3459.092,340.237,291.061,111.494,2514.571,1346.27,15.102,288.855,2063.421,3741.508,3949.452,195.884,76.453,1638.291,3091.155,554.396,12.521,2446.1,734.312,100.479,2222.497,1956.169,1549.673,140.815,12.276,13.058,457.641,31.464,0.0,114.228,2823.676,2413.828,1163.149,0.0,784.844,0.0,76.724,2607.922,229.055,3066.927,3079.075,1421.62,944.718,2212.088,29.079,44.72,0.0,206.217,432.912,608.643,56.458,199.326,348.745
2022-10-11,821.511,192.317,178.301,1269.268,151.306,702.988,1944.256,53.795,844.951,1572.412,2862.013,3014.701,2143.016,314.877,604.214,2304.549,964.226,2095.366,991.223,173.457,1983.537,775.953,2808.583,1703.328,11.846,2284.938,26.891,1841.245,1326.167,5039.932,1140.213,3265.725,1669.101,294.264,5521.939,17.193,1.126,177.657,71.075,1153.337,788.841,474.801,22.165,10.458,3135.37,18.976,2740.87,191.802,63.959,67.81,1765.922,27.176,4340.636,771.26,1548.414,891.559,3874.746,14.102,1207.373,166.212,1106.956,390.357,100.781,2013.701,220.186,673.533,101.467,30.21,1915.425,1166.606,60.39,2614.144,2586.308,0.0,518.144,954.942,1244.142,2425.238,1374.368,2314.641,125.887,141.098,4444.786,1842.549,44.013,2869.974,3201.35,374.906,2026.888,2573.414,2427.464,1110.72,878.459,32.444,83.589,1559.085,74.498,2184.764,1050.853,4912.691,307.597,370.977,567.388,1613.842,575.35,1576.904,1378.589,1288.676,2976.864,1174.647,364.095,1362.411,1254.59,950.954,104.659,99.631,1856.864,558.665,147.215,88.768,3592.128,1859.868,308.821,54.715,891.082,2186.292,3316.386,60.172,364.68,1391.363,46.325,130.392,1049.214,587.656,32.159,1565.713,424.004,2996.042,204.076,807.909,612.556,2571.635,454.854,3904.622,1617.5,629.353,4241.438,1787.31,436.068,68.103,362.131,1411.927,84.595,404.436,1268.904,1093.578,408.244,36.401,12.405,14.138,0.0,2503.027,0.0,5353.661,867.66,767.483,470.924,978.389,125.658,393.612,1075.91,1932.616,65.47,2898.471,6474.21,555.411,0.0,3067.676,2412.482,1606.309,235.785,1025.768,3499.598,2666.57,107.464,456.704,0.0,984.357,2265.177,1591.806,173.611,1136.564,134.715,3459.092,340.237,291.061,111.494,2514.571,1346.27,15.102,288.855,2063.421,3741.508,3949.452,195.884,76.453,1638.291,3091.155,554.396,12.521,2446.1,734.312,100.479,2222.497,1956.169,1549.673,140.815,12.276,13.058,457.641,31.464,0.0,114.228,2823.676,2413.828,1163.149,0.0,784.844,0.0,76.724,2607.922,229.055,3066.927,3079.075,1421.62,944.718,2212.088,29.079,44.72,0.0,206.217,432.912,608.643,56.458,199.326,348.745
